"ideal.est","ideal.prec","ideal.lo","ideal.hi","theta.est","theta.prec","theta.lo","theta.hi","cf.est","name","state","party","col","female","presvoteshare","ideal.norm","theta.norm","cf.norm","thetaD1","thetaD2","thetaD1.norm","thetaD2.norm"
-0.604310456013588,701.142540160752,-0.678326447219533,-0.534352507744396,0.15331861601303,6.64001340449048,-0.549717227915752,0.916450282490042,0.0787009762249388,"Nunn (GA)","GA","D","#0000FF",0,0.54311048025347,1.39635111420764,1.40594626913053,2.34882746453148,0.417703135155529,0.357624324256009,2.10439781334802,0.678189304996627
-1.39549337788959,140.447338207628,-1.57788789994811,-1.2451958437073,-0.456015981484902,29.6985498400533,-0.828077654888934,-0.102479129722537,-1.35086937627314,"Obama (IL)","IL","D","#0000FF",0,0.415388952024946,-0.473605784995484,-0.115114299678194,-1.37044332516267,-0.318027985095034,0.356010250652543,0.205225791445641,0.674431059343609
0.585061707555854,90.7198748604224,0.409122800279142,0.820354897664149,-1.04234765687589,1.64719424449515,-2.44688308015596,0.680211265390712,0.173451092435563,"Packwood (OR)","OR","R","#FF0000",0,0.456554956328773,-0.846995884534305,-3.7451249906462,-2.29636816485184,-0.994004559461107,0.381809062468328,-4.03479632824121,0.761594116798406
2.52371049744648,25.5726091641898,2.17927284556044,2.93732741023663,1.06154937725946,9.12220864271896,0.414163701457547,1.70365324972583,1.38475545188093,"Paul (KY)","KY","R","#FF0000",0,0.573965111433314,2.72001202262035,1.75882331833431,2.02680237838686,1.04260256504484,0.00798246183548732,1.78248854657426,-0.204443865050535
-1.53015286890038,84.5058560718171,-1.75382939091287,-1.32831488592248,-0.508211252417274,13.559831401672,-1.02480956859473,0.0398944461622521,-0.648985576183709,"Pell (RI)","RI","D","#0000FF",0,0.353108552961993,-0.791872821980735,-0.245407522514254,0.455626941942747,-0.378705330260153,0.367019827740215,0.0485969454867246,0.700066008792312
0.885275062993929,955.919149638762,0.82112928347029,0.944063395392516,0.177112056204304,12.2942217139412,-0.384436622477994,0.740648899583948,0.929241202633953,"Portman (OH)","OH","R","#FF0000",0,0.490864691345012,-0.29461970465829,-0.55492931244564,0.401062514566248,0.259971294315756,0.72199905269311,-0.452988781864506,1.64070879468816
0.855438614105109,246.29468920338,0.737207438881804,0.991273170077227,0.0611887026014399,10.6466619577914,-0.533339848846245,0.667297215628101,0.417579833506221,"Pressler (SD)","SD","R","#FF0000",0,0.575951590281825,-0.349517141297054,-0.858193272459752,-1.42506759210573,0.077341344021982,0.0493450224241828,-0.974645823494468,-0.0975552581735376
-1.29366158973744,185.750094835022,-1.44161794063051,-1.16303021208977,0.240624035339002,4.69905067765606,-0.656414080043478,1.17475130188177,-0.252523455321574,"Pryor (AR)","AR","D","#0000FF",0,0.54141947771856,-0.232926860377407,1.62388372307675,1.48709068401466,0.106433141784972,-0.30203139145046,1.3009041912952,-0.857768052041158
-0.649189912472307,1418.62727775324,-0.699814346680019,-0.598819000451332,-0.261962991482164,21.7902078164927,-0.696070061194329,0.13717651885598,-0.717183859314607,"Pryor (AR)","AR","D","#0000FF",0,0.54141947771856,1.29027874217201,0.369293368234671,0.278197491260024,-0.22713531051528,0.330464965135286,0.439850669755746,0.614950836109521
-1.70488280579015,318.466860121558,-1.82288092526717,-1.60617844195455,-0.807459924735947,90.1290494358923,-1.00233956484852,-0.595237212281243,-0.766002364296891,"Reed (RI)","RI","D","#0000FF",0,0.353108552961993,-1.20484615842435,-0.992411479948066,0.151187834645457,-0.723173553715744,0.543448237361682,-0.840592589133581,1.11086592653175
